NRO_FACT,COD_PROD,DESC_PROD,CANTIDAD,FECHA_FACT,PRECIO_UNIT,COD_CLIENTE,DISTRITO
537144,BLSI1,SACHA INCHI,2,20/12/2018,10,15880,PUEBLO LIBRE
537144,BLSI1,SACHA INCHI,1,31/07/2018,10,15880,PUEBLO LIBRE
537144,BLSI1,SACHA INCHI,1,10/07/2018,10,15880,PUEBLO LIBRE
537144,BLSI1,SACHA INCHI,12,16/04/2018,10,15880,PUEBLO LIBRE
537144,BLSI1,SACHA INCHI,1,30/05/2019,10,15880,PUEBLO LIBRE
537144,BLSI1,SACHA INCHI,1,15/09/2019,10,15880,PUEBLO LIBRE
537144,BLSI1,SACHA INCHI,1,4/11/2018,10,15880,PUEBLO LIBRE
537144,BLSI1,SACHA INCHI,1,1/10/2019,10,15880,PUEBLO LIBRE
537144,BLSI1,SACHA INCHI,1,26/11/2019,10,15880,PUEBLO LIBRE
537144,BLSV1,SNEAKER VEGANO,1,30/01/2019,4,15880,BREÑA
537144,BLSV1,SNEAKER VEGANO,1,3/09/2019,4,15880,BREÑA
537144,BLSV1,SNEAKER VEGANO,2,3/10/2019,4,15880,BREÑA
537144,BLSV1,SNEAKER VEGANO,1,21/04/2019,4,15880,BREÑA
537144,BLSV1,SNEAKER VEGANO,1,24/06/2019,4,15880,BREÑA
537144,BLSV1,SNEAKER VEGANO,1,10/07/2018,4,15880,BREÑA
537144,BLSV1,SNEAKER VEGANO,1,16/08/2018,4,15880,BREÑA
537144,BLCC1,CAMU CAMU,1,22/07/2018,10,15880,BREÑA
537144,BLCC1,CAMU CAMU,1,9/04/2018,10,15880,BREÑA
537144,BLCC1,CAMU CAMU,4,24/02/2018,10,15880,BREÑA
537144,BLCC1,CAMU CAMU,1,29/06/2019,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,1,10/04/2018,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,1,28/04/2018,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,1,23/11/2019,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,1,30/11/2019,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,1,16/10/2019,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,1,23/12/2018,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,1,9/02/2019,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,1,8/06/2019,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,2,4/07/2018,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,1,26/08/2018,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,2,20/01/2018,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,3,14/12/2018,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,2,12/08/2018,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,2,23/04/2019,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,1,21/01/2018,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,2,20/09/2019,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,1,18/06/2019,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,1,27/02/2019,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,3,13/11/2018,10,15880,BREÑA
537144,BLSI1,SACHA INCHI,2,11/06/2019,10,15880,BREÑA
537144,BLSV1,SNEAKER VEGANO,3,1/03/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,17/11/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,14/12/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,6/07/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,4/05/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,26/05/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,12/11/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,2,5/10/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,1/05/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,27/02/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,2,11/05/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,23/05/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,26/01/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,8/02/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,7/01/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,2,3/12/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,3,19/07/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,23/11/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,2/06/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,13/02/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,24,18/02/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,12,14/07/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,12,23/08/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,6/08/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,5/02/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,2,30/09/2019,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,4,7/05/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,2,6/05/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,16/10/2018,4,15880,CERCADO
537144,BLSV1,SNEAKER VEGANO,1,24/04/2019,4,15880,CERCADO
537144,BLCC1,CAMU CAMU,1,11/01/2018,10,15880,CERCADO
537144,BLCC1,CAMU CAMU,2,12/02/2018,10,15880,CERCADO
537144,BLCC1,CAMU CAMU,1,15/04/2019,10,15880,CERCADO
537144,BLCC1,CAMU CAMU,1,6/07/2019,10,15880,CERCADO
537144,BLCC1,CAMU CAMU,1,14/12/2019,10,15880,CERCADO
537144,BLCC1,CAMU CAMU,1,21/03/2019,10,15880,CERCADO
537144,BLCC1,CAMU CAMU,1,16/10/2018,10,15880,CERCADO
537144,BLSI1,SACHA INCHI,1,17/08/2018,10,15880,CERCADO
537153,BLSI1,SACHA INCHI,12,8/02/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,24,8/07/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,6,3/02/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,12,28/06/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,12,5/12/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,1,26/06/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,10,14/04/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,3,10/08/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,2,20/10/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,6,28/11/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,6,21/03/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,12,17/06/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,1,13/11/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,12,28/07/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,6,29/06/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,12,11/01/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,12,10/05/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,4,25/04/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,6,8/04/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,6,31/10/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,10,25/06/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,48,6/05/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,6,6/07/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,6,6/03/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,17,8/09/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,8,17/05/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,10,23/09/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,9,30/10/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,8,23/09/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,10,10/03/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,3,5/01/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,12,22/08/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,2,12/07/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,3,27/02/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,6,26/03/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,16,23/05/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,7,9/10/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,3,4/11/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,1,27/06/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,1,7/09/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,1,10/02/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,6,3/09/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,1,6/10/2019,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,48,21/05/2018,10,16718,CERCADO
537153,BLSI1,SACHA INCHI,6,5/01/2018,10,16718,CERCADO
537154,BLSI1,SACHA INCHI,18,12/04/2018,10,15808,CERCADO
537154,BLSV1,SNEAKER VEGANO,18,6/04/2018,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,24,27/05/2019,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,10,29/05/2019,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,14,1/10/2019,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,36,2/11/2018,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,6,27/12/2019,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,8,2/08/2018,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,1,22/06/2018,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,3,11/06/2018,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,12,22/12/2018,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,3,1/02/2019,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,4,31/03/2018,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,4,22/04/2018,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,4,27/08/2019,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,6,25/11/2019,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,8,18/02/2018,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,6,7/04/2019,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,12,23/02/2019,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,5,26/12/2019,4,15808,LA MOLINA
537154,BLSV1,SNEAKER VEGANO,6,27/05/2018,4,15808,LA MOLINA
537154,BLCC1,CAMU CAMU,4,3/09/2019,10,15808,LA MOLINA
537154,BLCC1,CAMU CAMU,6,5/05/2018,10,15808,LA MOLINA
537154,BLCC1,CAMU CAMU,1,13/09/2019,10,15808,LA MOLINA
537154,BLCC1,CAMU CAMU,1,17/01/2018,10,15808,LA MOLINA
537154,BLCC1,CAMU CAMU,1,11/03/2018,10,15808,LA MOLINA
537154,FALSO,ALFAJOR MATCHCA,5,12/06/2019,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,1,4/10/2019,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,2,13/05/2018,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,3,14/05/2019,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,2,11/10/2019,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,2,31/07/2018,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,5,7/05/2018,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,16,27/03/2019,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,20,6/06/2019,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,10,3/02/2019,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,4,14/11/2018,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,1,12/03/2019,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,1,8/10/2018,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,1,17/07/2018,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,1,2/01/2018,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,10,26/12/2018,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,4,1/11/2019,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,2,26/07/2019,FALSO,15808,JESUS MARIA
537154,FALSO,ALFAJOR MATCHCA,2,7/08/2018,FALSO,15808,JESUS MARIA
537154,BLOJ1,OJUELAS,2,18/05/2018,3,15808,JESUS MARIA
537154,BLOJ1,OJUELAS,2,21/04/2019,3,15808,JESUS MARIA
537154,BLOJ1,OJUELAS,4,13/04/2018,3,15808,JESUS MARIA
537154,BLOJ1,OJUELAS,4,6/02/2019,3,15808,JESUS MARIA
537154,BLOJ1,OJUELAS,4,22/10/2018,3,15808,JESUS MARIA
537154,BLOJ1,OJUELAS,4,3/10/2019,3,15808,JESUS MARIA
537154,BLOJ1,OJUELAS,1,11/08/2018,3,15808,JESUS MARIA
537154,BLKZ1,KEKE ZANAHORIA,1,14/11/2019,5,15808,JESUS MARIA
537154,BLKZ1,KEKE ZANAHORIA,1,14/02/2019,5,15808,JESUS MARIA
537154,BLKZ1,KEKE ZANAHORIA,1,22/12/2019,5,15808,JESUS MARIA
537154,BLKZ1,KEKE ZANAHORIA,1,4/03/2019,5,15808,JESUS MARIA
537154,BLKZ1,KEKE ZANAHORIA,1,8/10/2018,5,15808,JESUS MARIA
537154,BLKZ1,KEKE ZANAHORIA,1,27/08/2018,5,15808,JESUS MARIA
537154,FALSO,KEKE ALMENDRA,1,30/08/2019,5,15808,JESUS MARIA
537154,FALSO,KEKE ALMENDRA,1,27/05/2018,5,15808,JESUS MARIA
537154,FALSO,KEKE ALMENDRA,1,20/09/2019,5,15808,JESUS MARIA
537154,FALSO,KEKE ALMENDRA,1,2/12/2019,5,15808,JESUS MARIA
537154,FALSO,KEKE ALMENDRA,1,13/10/2019,5,15808,JESUS MARIA
537154,BLKC1,KEKE CHIA,10,19/07/2018,5,15808,JESUS MARIA
537155,BLKC1,KEKE CHIA,1,5/11/2019,5,12748,JESUS MARIA
537155,BLKC1,KEKE CHIA,1,25/05/2018,5,12748,JESUS MARIA
537155,BLKC1,KEKE CHIA,2,9/04/2019,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,7/06/2018,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,16/06/2019,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,23/05/2019,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,19/01/2019,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,6,22/05/2019,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,3,17/02/2018,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,7/10/2018,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,2,15/04/2019,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,14/06/2018,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,2,10/09/2018,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,5/10/2019,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,26/06/2019,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,10/10/2019,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,19/09/2019,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,25/10/2018,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,9/06/2018,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,25/05/2018,5,12748,JESUS MARIA
537155,BLKG1,KEKE GUINDON,1,7/11/2018,5,12748,JESUS MARIA
537155,BLG01,GRANOLA,1,1/10/2018,6,12748,JESUS MARIA
537155,BLG01,GRANOLA,1,4/06/2018,6,12748,JESUS MARIA
537155,BLG01,GRANOLA,12,8/05/2019,6,12748,JESUS MARIA
537155,BLG01,GRANOLA,2,28/10/2019,6,12748,JESUS MARIA
537155,BLG01,GRANOLA,1,24/01/2019,6,12748,JESUS MARIA
537155,BLG01,GRANOLA,2,8/09/2018,6,12748,JESUS MARIA
537155,BLG01,GRANOLA,1,25/10/2018,6,12748,JESUS MARIA
537155,BLG01,GRANOLA,1,30/12/2018,6,12748,JESUS MARIA
537155,BLG01,GRANOLA,8,26/02/2018,6,12748,JESUS MARIA
537155,BLG01,GRANOLA,4,13/03/2019,6,12748,JESUS MARIA
537155,BLG01,GRANOLA,1,11/08/2018,6,12748,JESUS MARIA
537155,BLG01,GRANOLA,1,27/10/2019,6,12748,JESUS MARIA
537156,BLG01,GRANOLA,3,2/12/2019,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,5,21/08/2019,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,4,6/08/2019,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,3,30/01/2018,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,4,18/04/2018,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,2,17/06/2018,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,3,23/03/2019,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,3,4/07/2018,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,2,13/10/2019,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,2,5/12/2019,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,2,21/03/2019,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,1,19/09/2018,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,6,14/07/2019,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,6,16/03/2019,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,16,30/01/2019,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,1,14/07/2019,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,12,22/10/2018,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,6,10/03/2019,6,17858,JESUS MARIA
537156,BLG01,GRANOLA,6,27/05/2019,6,17858,JESUS MARIA
C537157,BLG01,GRANOLA,-24,16/07/2018,6,15880,JESUS MARIA
537158,BLG01,GRANOLA,4,18/03/2018,6,16393,JESUS MARIA
537158,BLG01,GRANOLA,2,14/05/2018,6,16393,JESUS MARIA
537158,BLG01,GRANOLA,6,13/07/2018,6,16393,JESUS MARIA
537158,BLG01,GRANOLA,6,26/11/2019,6,16393,JESUS MARIA
537158,BLG01,GRANOLA,7,21/08/2019,6,16393,JESUS MARIA
537158,BLG01,GRANOLA,12,14/04/2019,6,16393,JESUS MARIA
537158,BLG01,GRANOLA,12,19/08/2019,6,16393,JESUS MARIA
537158,BLG01,GRANOLA,14,12/03/2018,6,16393,JESUS MARIA
537158,BLG01,GRANOLA,7,31/03/2019,6,16393,JESUS MARIA
537158,BLG01,GRANOLA,16,28/10/2018,6,16393,JESUS MARIA
537159,BLG01,GRANOLA,6,23/09/2019,6,14527,JESUS MARIA
537159,BLA01,ALGARROBINA,1,30/07/2019,8,14527,JESUS MARIA
537159,BLA01,ALGARROBINA,1,15/05/2018,8,14527,JESUS MARIA
537159,BLA01,ALGARROBINA,6,16/04/2019,8,14527,JESUS MARIA
537159,BLA01,ALGARROBINA,1,31/01/2018,8,14527,JESUS MARIA
537159,BLA01,ALGARROBINA,3,12/04/2018,8,14527,JESUS MARIA
537159,BLA01,ALGARROBINA,7,19/02/2019,8,14527,JESUS MARIA
537159,BLA01,ALGARROBINA,3,28/10/2019,8,14527,JESUS MARIA
537159,BLP01,PROPOLEO,1,1/08/2018,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,1,2/07/2018,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,1,9/01/2018,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,1,8/08/2019,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,1,2/01/2018,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,2,22/08/2019,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,2,28/01/2018,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,1,15/06/2019,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,2,3/01/2018,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,1,15/10/2018,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,1,19/11/2018,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,1,27/06/2019,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,1,3/12/2018,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,1,30/08/2019,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,1,19/03/2019,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,2,8/02/2018,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,6,1/11/2018,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,1,15/12/2019,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,2,3/07/2018,6,14527,JESUS MARIA
537159,BLP01,PROPOLEO,3,6/08/2019,6,14527,JESUS MARIA
537160,BLP01,PROPOLEO,1,22/08/2018,6,14161,JESUS MARIA
537160,BLP01,PROPOLEO,8,15/10/2019,6,14161,JESUS MARIA
537160,BLP01,PROPOLEO,8,19/09/2019,6,14161,JESUS MARIA
537160,BLP01,PROPOLEO,10,23/05/2019,6,14161,JESUS MARIA
537160,BLP01,PROPOLEO,6,27/09/2019,6,14161,JESUS MARIA
537160,BLP01,PROPOLEO,6,26/08/2019,6,14161,JESUS MARIA
537160,BLP01,PROPOLEO,6,10/09/2019,6,14161,JESUS MARIA
537160,BLP01,PROPOLEO,6,17/09/2018,6,14161,JESUS MARIA
537160,BLAL1,ACEITE LINAZA,4,16/11/2018,9,14161,JESUS MARIA
537160,BLAL1,ACEITE LINAZA,3,10/03/2019,9,14161,JESUS MARIA
537160,BLAL1,ACEITE LINAZA,6,24/10/2019,9,14161,JESUS MARIA
537160,BLAL1,ACEITE LINAZA,2,17/06/2018,9,14161,JESUS MARIA
537160,BLAL1,ACEITE LINAZA,3,3/08/2018,9,14161,JESUS MARIA
537160,BLAL1,ACEITE LINAZA,3,13/01/2019,9,14161,JESUS MARIA
537160,BLAL1,ACEITE LINAZA,1,15/04/2019,9,14161,JESUS MARIA
537160,BLAL1,ACEITE LINAZA,4,10/01/2018,9,14161,JESUS MARIA
537160,BLAL1,ACEITE LINAZA,7,27/04/2018,9,14161,JESUS MARIA
537160,BLAL1,ACEITE LINAZA,10,4/10/2018,9,14161,JESUS MARIA
537160,BLS01,SABILA,4,7/09/2018,5,14161,JESUS MARIA
537160,BLS01,SABILA,4,10/05/2019,5,14161,JESUS MARIA
537160,BLS01,SABILA,2,17/02/2018,5,14161,JESUS MARIA
537160,BLS01,SABILA,1,6/09/2018,5,14161,JESUS MARIA
537160,BLS01,SABILA,1,20/12/2018,5,14161,JESUS MARIA
537160,BLBE1,BARRA ENERGETICA,12,4/01/2018,2,14161,JESUS MARIA
537160,BLBE1,BARRA ENERGETICA,6,26/02/2019,2,14161,JESUS MARIA
537160,FALSO,ALFAJOR MATCHCA,4,25/02/2018,FALSO,14161,JESUS MARIA
537163,BLOJ1,OJUELAS,10,11/08/2018,3,17863,JESUS MARIA
537163,BLOJ1,OJUELAS,12,26/03/2019,3,17863,JESUS MARIA
537163,BLKZ2,KEKE ZANAHORIA,12,17/09/2018,5,17863,JESUS MARIA
537163,BLKC2,KEKE CHIA,12,1/05/2018,5,17863,JESUS MARIA
537163,BLKG1,KEKE GUINDON,24,30/03/2018,5,17863,JESUS MARIA
537163,BLKG1,KEKE GUINDON,24,22/04/2018,5,17863,JESUS MARIA
537163,BLG01,GRANOLA,24,11/05/2019,6,17863,JESUS MARIA
537163,BLG01,GRANOLA,12,17/01/2019,6,17863,JESUS MARIA
537163,BLG01,GRANOLA,12,26/05/2018,6,17863,JESUS MARIA
537163,BLG01,GRANOLA,12,31/08/2019,6,17863,JESUS MARIA
537163,BLG01,GRANOLA,12,18/01/2018,6,17863,JESUS MARIA
537163,BLG01,GRANOLA,12,17/08/2019,6,17863,JESUS MARIA
537163,BLA02,ALGARROBINA,12,4/08/2019,8,17863,JESUS MARIA
537163,BLP01,PROPOLEO,12,30/11/2019,6,17863,JESUS MARIA
537163,BLP01,PROPOLEO,6,22/05/2018,6,17863,JESUS MARIA
537163,BLP01,PROPOLEO,8,5/05/2018,6,17863,JESUS MARIA
537163,BLP01,PROPOLEO,8,20/06/2018,6,17863,JESUS MARIA
537163,BLP01,PROPOLEO,8,27/11/2019,6,17863,JESUS MARIA
537163,BLP01,PROPOLEO,8,25/05/2019,6,17863,JESUS MARIA
537163,BLP01,PROPOLEO,24,31/08/2019,6,17863,JESUS MARIA
537163,BLP01,PROPOLEO,12,18/01/2019,6,17863,JESUS MARIA
C537164,BLP01,PROPOLEO,-1,24/11/2018,6,14527,JESUS MARIA
537176,BLP01,PROPOLEO,2,11/03/2019,6,16411,JESUS MARIA
537176,BLBE1,BARRA ENERGETICA,4,16/05/2019,2,16411,JESUS MARIA
537176,BLBE1,BARRA ENERGETICA,1,1/01/2018,2,16411,JESUS MARIA
537176,BLBE1,BARRA ENERGETICA,1,16/09/2018,2,16411,JESUS MARIA
537176,BLBE1,BARRA ENERGETICA,1,12/05/2019,2,16411,JESUS MARIA
537176,FALSO,ALFAJOR MATCHCA,1,29/05/2019,FALSO,16411,JESUS MARIA
537176,FALSO,ALFAJOR MATCHCA,3,30/12/2019,FALSO,16411,JESUS MARIA
537176,BLOJ1,OJUELAS,1,7/04/2019,3,16411,JESUS MARIA
537176,BLOJ1,OJUELAS,3,28/02/2018,3,16411,JESUS MARIA
537176,BLOJ1,OJUELAS,3,5/10/2018,3,16411,JESUS MARIA
537176,BLOJ1,OJUELAS,3,21/06/2019,3,16411,JESUS MARIA
537176,BLKZ1,KEKE ZANAHORIA,3,5/12/2018,5,16411,JESUS MARIA
537176,BLKZ1,KEKE ZANAHORIA,1,11/08/2019,5,16411,JESUS MARIA
537176,BLKG1,KEKE GUINDON,12,3/10/2019,5,16411,JESUS MARIA
537176,BLKG1,KEKE GUINDON,3,18/04/2018,5,16411,JESUS MARIA
537176,BLKG1,KEKE GUINDON,6,16/10/2019,5,16411,JESUS MARIA
537176,BLKG1,KEKE GUINDON,3,7/09/2019,5,16411,JESUS MARIA
