NRO_FACT,COD_PROD,DESC_PROD,CANTIDAD,FECHA_FACT,PRECIO_UNIT,COD_CLIENTE,DISTRITO
245152,BLG01,GRANOLA,12,1/11/2019,6,10118,JESUS MARIA
245153,BLSI1,SACHA INCHI,6,2/11/2019,10,10186,LINCE
245154,BLG01,GRANOLA,6,2/11/2019,6,10007,LA MOLINA
245155,BLG01,GRANOLA,10,2/11/2019,6,10016,JESUS MARIA
245156,BLSV1,SNEAKER VEGANO,5,2/11/2019,4,10184,JESUS MARIA
245157,BLG01,GRANOLA,1,2/11/2019,6,10227,PUEBLO LIBRE
245158,BLMC1,MATE DE COCA,1,2/11/2019,5,10092,SAN BORJA
245159,BLAI1,ARROZ INTEGRAL,6,2/11/2019,6,10249,SAN BORJA
245160,BLMA1,MIEL DE AVEJA,1,2/11/2019,8,10244,JESUS MARIA
245161,BLMA1,MIEL DE AVEJA,5,2/11/2019,8,10010,JESUS MARIA
245162,BLMC1,MATE DE COCA,1,2/11/2019,5,10053,SAN JUAN DE MIRAFLORES
245163,BLMA1,MIEL DE AVEJA,12,2/11/2019,8,10209,SAN ISIDRO
245164,BLAI1,ARROZ INTEGRAL,6,2/11/2019,6,10209,LA MOLINA
245165,BLP01,PROPOLEO,12,2/11/2019,6,10119,CERCADO
245166,BLBE1,BARRA ENERGETICA,12,2/11/2019,2,10112,JESUS MARIA
245167,BLG01,GRANOLA,6,2/11/2019,6,10079,CERCADO
245168,BLAL1,ACEITE LINAZA,2,2/11/2019,9,10127,LA MOLINA
245169,BLMC1,MATE DE COCA,12,2/11/2019,5,10180,JESUS MARIA
245170,BLMA1,MIEL DE AVEJA,96,2/11/2019,8,10195,JESUS MARIA
245171,BLP01,PROPOLEO,2,3/11/2019,6,10104,JESUS MARIA
245172,BLSI1,SACHA INCHI,1,3/11/2019,10,10218,SAN JUAN DE LURIGANCHO
245173,BLMF1,MIX FRUTOS,2,3/11/2019,3,10203,BARRANCO
245174,BLSI1,SACHA INCHI,1,3/11/2019,10,10117,LA VICTORIA
245175,BLG01,GRANOLA,1,3/11/2019,6,10233,JESUS MARIA
245176,BLMF1,MIX FRUTOS,1,3/11/2019,3,10185,JESUS MARIA
245177,BLMC1,MATE DE COCA,48,3/11/2019,5,10154,JESUS MARIA
245178,BLSI1,SACHA INCHI,5,3/11/2019,10,10168,JESUS MARIA
245179,BLSI1,SACHA INCHI,4,3/11/2019,10,10100,JESUS MARIA
245180,BLMC1,MATE DE COCA,18,3/11/2019,5,10168,BARRANCO
245181,BLG01,GRANOLA,1,3/11/2019,6,10175,LA MOLINA
245182,BLSV1,SNEAKER VEGANO,4,3/11/2019,4,10045,SAN BORJA
245183,BLMC1,MATE DE COCA,1,4/11/2019,5,10108,MIRAFLORES
245184,BLBE1,BARRA ENERGETICA,1,4/11/2019,2,10141,JESUS MARIA
245185,BLP01,PROPOLEO,1,4/11/2019,6,10064,PUEBLO LIBRE
245186,BLSI1,SACHA INCHI,2,4/11/2019,10,10222,JESUS MARIA
245187,BLSI1,SACHA INCHI,4,4/11/2019,10,10187,PUEBLO LIBRE
245188,BLKG1,KEKE GUINDON,1,4/11/2019,5,10207,JESUS MARIA
245189,BLSI1,SACHA INCHI,12,4/11/2019,10,10250,JESUS MARIA
245190,BLAI1,ARROZ INTEGRAL,3,4/11/2019,6,10066,SAN MARTIN
245191,BLG01,GRANOLA,2,4/11/2019,6,10178,JESUS MARIA
245192,BLAI1,ARROZ INTEGRAL,7,4/11/2019,6,10060,SAN MARTIN
245193,BLSI1,SACHA INCHI,2,4/11/2019,10,10201,LA MOLINA
245194,BLSI1,SACHA INCHI,3,4/11/2019,10,10152,CERCADO
245195,BLG01,GRANOLA,12,4/11/2019,6,10115,JESUS MARIA
245196,BLC01,QUINUA,12,5/11/2019,6,10108,LINCE
245197,BLSV1,SNEAKER VEGANO,1,5/11/2019,4,10246,JESUS MARIA
245198,BLSV1,SNEAKER VEGANO,1,5/11/2019,4,10152,LA VICTORIA
245199,BLSI1,SACHA INCHI,1,5/11/2019,10,10165,JESUS MARIA
245200,BLP01,PROPOLEO,48,5/11/2019,6,10107,JESUS MARIA
245201,BLAI1,ARROZ INTEGRAL,1,5/11/2019,6,10107,JESUS MARIA
245202,BLC01,QUINUA,36,5/11/2019,6,10007,MAGDALENA
245203,BLAI1,ARROZ INTEGRAL,4,5/11/2019,6,10032,SAN BORJA
245204,BLKC1,KEKE CHIA,1,5/11/2019,5,10249,JESUS MARIA
245205,BLG01,GRANOLA,10,5/11/2019,6,10197,JESUS MARIA
245206,BLAI1,ARROZ INTEGRAL,1,5/11/2019,6,10231,JESUS MARIA
245207,BLMC1,MATE DE COCA,1,6/11/2019,5,10147,BARRANCO
245208,BLSI1,SACHA INCHI,1,6/11/2019,10,10044,CERCADO
245209,BLGA1,GALLETA AVENA,1,6/11/2019,2,10147,SAN MARTIN
245210,BLCC1,CAMU CAMU,6,6/11/2019,10,10113,SAN BORJA
245211,BLSI1,SACHA INCHI,3,6/11/2019,10,10142,CERCADO
245212,BLG01,GRANOLA,16,6/11/2019,6,10230,JESUS MARIA
245213,BLC01,QUINUA,8,6/11/2019,6,10012,MAGDALENA
245214,BLAI1,ARROZ INTEGRAL,2,6/11/2019,6,10211,SURQUILLO
245215,BLKG1,KEKE GUINDON,1,6/11/2019,5,10191,PUEBLO LIBRE
245216,BLSV1,SNEAKER VEGANO,3,6/11/2019,4,10005,JESUS MARIA
245217,BLAI1,ARROZ INTEGRAL,6,6/11/2019,6,10185,SAN BORJA
245218,BLG01,GRANOLA,2,6/11/2019,6,10226,JESUS MARIA
245219,BLP01,PROPOLEO,4,6/11/2019,6,10201,SAN BORJA
245220,BLSV1,SNEAKER VEGANO,6,7/11/2019,4,10072,JESUS MARIA
245221,BLAC1,ACEITE DE COCO,1,7/11/2019,9,10231,LINCE
245222,BLSI1,SACHA INCHI,1,7/11/2019,10,10075,JESUS MARIA
245223,BLP01,PROPOLEO,1,7/11/2019,6,10120,CERCADO
245224,BLSI1,SACHA INCHI,6,7/11/2019,10,10173,LA MOLINA
245225,BLSI1,SACHA INCHI,6,7/11/2019,10,10157,CERCADO
245226,BLP01,PROPOLEO,48,7/11/2019,6,10042,JESUS MARIA
245227,BLSI1,SACHA INCHI,2,7/11/2019,10,10055,SAN JUAN DE LURIGANCHO
245228,BLCC1,CAMU CAMU,4,7/11/2019,10,10141,JESUS MARIA
245229,BLSV1,SNEAKER VEGANO,48,7/11/2019,4,10239,LOS OLIVOS
245230,BLAL1,ACEITE LINAZA,4,7/11/2019,9,10039,JESUS MARIA
245231,BLSV1,SNEAKER VEGANO,2,7/11/2019,4,10146,JESUS MARIA
245232,BLAI1,ARROZ INTEGRAL,1,7/11/2019,6,10234,JESUS MARIA
245233,BLG01,GRANOLA,2,8/11/2019,6,10067,JESUS MARIA
245234,BLSI1,SACHA INCHI,2,8/11/2019,10,10153,LINCE
245235,BLSV1,SNEAKER VEGANO,1,8/11/2019,4,10017,SAN JUAN DE LURIGANCHO
245236,BLAI1,ARROZ INTEGRAL,3,8/11/2019,6,10032,SURQUILLO
245237,BLCC1,CAMU CAMU,1,8/11/2019,10,10219,BREÑA
245238,BLSI1,SACHA INCHI,1,8/11/2019,10,10155,JESUS MARIA
245239,BLKG1,KEKE GUINDON,6,8/11/2019,5,10086,LA MOLINA
245240,BLAL1,ACEITE LINAZA,2,8/11/2019,9,10204,BREÑA
245241,BLSV1,SNEAKER VEGANO,1,8/11/2019,4,10101,JESUS MARIA
245242,BLMA1,MIEL DE AVEJA,12,8/11/2019,8,10185,SAN MIGUEL
245243,BLSI1,SACHA INCHI,4,8/11/2019,10,10034,BREÑA
245244,BLSI1,SACHA INCHI,6,8/11/2019,10,10086,CERCADO
245245,BLSI1,SACHA INCHI,6,8/11/2019,10,10176,JESUS MARIA
245246,BLSI1,SACHA INCHI,1,8/11/2019,10,10121,LINCE
245247,BLSV1,SNEAKER VEGANO,2,8/11/2019,4,10134,SAN JUAN DE LURIGANCHO
245248,BLSV1,SNEAKER VEGANO,1,8/11/2019,4,10071,PUEBLO LIBRE
245249,BLAI1,ARROZ INTEGRAL,12,8/11/2019,6,10246,SAN BORJA
245250,BLBE1,BARRA ENERGETICA,1,8/11/2019,2,10162,JESUS MARIA
245251,BLSI1,SACHA INCHI,1,8/11/2019,10,10214,JESUS MARIA
245252,BLSV1,SNEAKER VEGANO,12,8/11/2019,4,10004,JESUS MARIA
245253,BLCC1,CAMU CAMU,2,8/11/2019,10,10244,SAN BORJA
245254,BLSV1,SNEAKER VEGANO,48,9/11/2019,4,10168,SAN BORJA
245255,BLMA1,MIEL DE AVEJA,3,9/11/2019,8,10168,SURQUILLO
245256,BLG01,GRANOLA,7,9/11/2019,6,10153,JESUS MARIA
245257,BLCC1,CAMU CAMU,6,9/11/2019,10,10236,SAN BORJA
245258,BLSV1,SNEAKER VEGANO,2,9/11/2019,4,10080,LA MOLINA
245259,BLSV1,SNEAKER VEGANO,2,9/11/2019,4,10250,SAN JUAN DE LURIGANCHO
245260,BLC01,CACAO,5,9/11/2019,5,10020,JESUS MARIA
245261,BLAI1,ARROZ INTEGRAL,20,9/11/2019,6,10215,BARRANCO
245262,BLMA1,MIEL DE AVEJA,12,9/11/2019,8,10217,SAN BORJA
245263,BLAL1,ACEITE LINAZA,12,9/11/2019,9,10190,JESUS MARIA
245264,BLG01,GRANOLA,-120,9/11/2019,6,10019,LA MOLINA
245265,BLMC1,MATE DE COCA,12,9/11/2019,5,10130,SAN JUAN DE MIRAFLORES
245266,BLMC1,MATE DE COCA,12,9/11/2019,5,10043,SURCO
245267,BLAI1,ARROZ INTEGRAL,3,9/11/2019,6,10129,SAN MIGUEL
245268,BLSI1,SACHA INCHI,1,10/11/2019,10,10051,SAN JUAN DE LURIGANCHO
245269,BLP01,PROPOLEO,12,10/11/2019,6,10126,JESUS MARIA
245270,BLBQ1,BOL QUINUA,12,10/11/2019,2,10020,SAN MIGUEL
245271,BLAI1,ARROZ INTEGRAL,6,10/11/2019,6,10160,SAN ISIDRO
245272,BLP01,PROPOLEO,1,10/11/2019,6,10214,JESUS MARIA
245273,BLSI1,SACHA INCHI,1,10/11/2019,10,10098,JESUS MARIA
245274,BLP01,PROPOLEO,1,10/11/2019,6,10101,JESUS MARIA
245275,BLG01,GRANOLA,12,11/11/2019,6,10129,LA MOLINA
245276,BLSV1,SNEAKER VEGANO,12,11/11/2019,4,10072,JESUS MARIA
245277,BLMF1,MIX FRUTOS,1,11/11/2019,3,10083,SAN BORJA
245278,BLKG1,KEKE GUINDON,2,11/11/2019,5,10094,LA MOLINA
245279,BLG01,GRANOLA,24,11/11/2019,6,10215,CERCADO
245280,BLKG1,KEKE GUINDON,144,11/11/2019,5,10242,JESUS MARIA
245281,BLMF1,MIX FRUTOS,1,11/11/2019,3,10043,JESUS MARIA
245282,BLSI1,SACHA INCHI,8,11/11/2019,10,10222,JESUS MARIA
245283,BLSI1,SACHA INCHI,1,11/11/2019,10,10073,LINCE
245284,BLP01,PROPOLEO,2,11/11/2019,6,10046,CERCADO
245285,BLCC1,CAMU CAMU,1,11/11/2019,10,10250,JESUS MARIA
245286,BLSV1,SNEAKER VEGANO,2,11/11/2019,4,10079,JESUS MARIA
245287,BLCC1,CAMU CAMU,1,11/11/2019,10,10048,PUEBLO LIBRE
245288,BLSV1,SNEAKER VEGANO,20,11/11/2019,4,10245,JESUS MARIA
245289,BLG01,GRANOLA,4,11/11/2019,6,10227,JESUS MARIA
245290,BLP01,PROPOLEO,6,12/11/2019,6,10079,CERCADO
245291,BLP01,PROPOLEO,10,12/11/2019,6,10081,JESUS MARIA
245292,BLMC1,MATE DE COCA,1,12/11/2019,5,10218,SAN BORJA
245293,BLSI1,SACHA INCHI,1,12/11/2019,10,10048,JESUS MARIA
245294,BLSI1,SACHA INCHI,1,12/11/2019,10,10078,JESUS MARIA
245295,BLSI1,SACHA INCHI,1,12/11/2019,10,10222,JESUS MARIA
245296,BLSV1,SNEAKER VEGANO,6,12/11/2019,4,10153,LA MOLINA
245297,BLP01,PROPOLEO,1,12/11/2019,6,10144,JESUS MARIA
245298,BLG01,GRANOLA,10,12/11/2019,6,10159,SAN BORJA
245299,BLG01,GRANOLA,1,12/11/2019,6,10036,LA MOLINA
245300,BLMA1,MIEL DE AVEJA,3,12/11/2019,8,10177,MIRAFLORES
245301,BLMF1,MIX FRUTOS,6,12/11/2019,3,10214,MIRAFLORES
245302,BLSV1,SNEAKER VEGANO,1,12/11/2019,4,10212,CERCADO
245303,BLP01,PROPOLEO,1,13/11/2019,6,10028,CERCADO
245304,BLP01,PROPOLEO,2,13/11/2019,6,10143,PUEBLO LIBRE
245305,BLKG1,KEKE GUINDON,1,13/11/2019,5,10168,CERCADO
245306,BLP01,PROPOLEO,2,13/11/2019,6,10213,BREÑA
245307,BLSV1,SNEAKER VEGANO,10,13/11/2019,4,10209,JESUS MARIA
245308,BLG01,GRANOLA,4,13/11/2019,6,10136,LA MOLINA
245309,BLSV1,SNEAKER VEGANO,1,13/11/2019,4,10167,JESUS MARIA
245310,BLMF1,MIX FRUTOS,2,13/11/2019,3,10248,SAN MARTIN
245311,BLSI1,SACHA INCHI,3,13/11/2019,10,10027,LA MOLINA
245312,BLSI1,SACHA INCHI,2,13/11/2019,10,10205,PUEBLO LIBRE
245313,BLMC1,MATE DE COCA,36,13/11/2019,5,10250,SAN MIGUEL
245314,BLMA1,MIEL DE AVEJA,1,13/11/2019,8,10202,SAN ISIDRO
245315,BLA01,ALGARROBINA,12,13/11/2019,8,10183,JESUS MARIA
245316,BLMF1,MIX FRUTOS,1,13/11/2019,3,10229,JESUS MARIA
245317,BLCC1,CAMU CAMU,8,13/11/2019,10,10074,JESUS MARIA
245318,BLGA1,GALLETA AVENA,1,14/11/2019,2,10123,SURQUILLO
245319,BLAI1,ARROZ INTEGRAL,24,14/11/2019,6,10194,LA MOLINA
245320,BLP01,PROPOLEO,1,14/11/2019,6,10030,LA MOLINA
245321,BLSI1,SACHA INCHI,2,14/11/2019,10,10152,LA MOLINA
245322,BLCC1,CAMU CAMU,1,14/11/2019,10,10161,SAN BORJA
245323,BLKZ1,KEKE ZANAHORIA,1,14/11/2019,5,10133,JESUS MARIA
245324,BLSI1,SACHA INCHI,1,14/11/2019,10,10089,JESUS MARIA
245325,BLSI1,SACHA INCHI,50,15/11/2019,10,10156,JESUS MARIA
245326,BLAI1,ARROZ INTEGRAL,96,15/11/2019,6,10162,LA MOLINA
245327,BLP01,PROPOLEO,48,15/11/2019,6,10168,CERCADO
245328,BLSI1,SACHA INCHI,2,15/11/2019,10,10159,JESUS MARIA
245329,BLSI1,SACHA INCHI,4,15/11/2019,10,10213,JESUS MARIA
245330,BLSV1,SNEAKER VEGANO,1,15/11/2019,4,10139,JESUS MARIA
245331,BLSI1,SACHA INCHI,6,15/11/2019,10,10213,PUEBLO LIBRE
245332,BLC01,CACAO,1,15/11/2019,5,10023,JESUS MARIA
245333,BLCC1,CAMU CAMU,6,15/11/2019,10,10041,JESUS MARIA
245334,BLMA1,MIEL DE AVEJA,1,15/11/2019,8,10032,JESUS MARIA
245335,BLG01,GRANOLA,2,15/11/2019,6,10000,JESUS MARIA
245336,BLSI1,SACHA INCHI,5,15/11/2019,10,10036,LA MOLINA
245337,BLAI1,ARROZ INTEGRAL,1,15/11/2019,6,10015,JESUS MARIA
245338,BLAL1,ACEITE LINAZA,1,16/11/2019,9,10027,JESUS MARIA
245339,BLP01,PROPOLEO,6,16/11/2019,6,10190,CERCADO
245340,BLG01,GRANOLA,2,16/11/2019,6,10070,SAN JUAN DE LURIGANCHO
245341,BLSI1,SACHA INCHI,12,16/11/2019,10,10142,PUEBLO LIBRE
245342,BLMA1,MIEL DE AVEJA,1,16/11/2019,8,10231,SAN MIGUEL
245343,BLG01,GRANOLA,1,16/11/2019,6,10042,SAN BORJA
245344,BLG01,GRANOLA,1,16/11/2019,6,10236,JESUS MARIA
245345,BLSI1,SACHA INCHI,2,16/11/2019,10,10037,JESUS MARIA
245346,BLG01,GRANOLA,-22,16/11/2019,6,10026,LA MOLINA
245347,BLKG1,KEKE GUINDON,1,16/11/2019,5,10152,JESUS MARIA
245348,BLMA1,MIEL DE AVEJA,4,16/11/2019,8,10045,JESUS MARIA
245349,BLSV1,SNEAKER VEGANO,6,17/11/2019,4,10130,JESUS MARIA
245350,BLSI1,SACHA INCHI,20,17/11/2019,10,10156,PUEBLO LIBRE
245351,BLKG1,KEKE GUINDON,2,17/11/2019,5,10080,LA MOLINA
245352,BLMC1,MATE DE COCA,3,17/11/2019,5,10123,MIRAFLORES
245353,BLMA1,MIEL DE AVEJA,1,17/11/2019,8,10097,MIRAFLORES
245354,BLCC1,CAMU CAMU,2,17/11/2019,10,10250,LA MOLINA
245355,BLG01,GRANOLA,1,17/11/2019,6,10102,JESUS MARIA
245356,BLAL1,ACEITE LINAZA,2,17/11/2019,9,10205,SAN BORJA
245357,BLSI1,SACHA INCHI,-192,17/11/2019,10,10072,JESUS MARIA
245358,BLP01,PROPOLEO,1,17/11/2019,6,10143,JESUS MARIA
245359,BLC01,QUINUA,2,17/11/2019,6,10122,JESUS MARIA
245360,BLMA1,MIEL DE AVEJA,1,17/11/2019,8,10067,JESUS MARIA
245361,BLS01,SABILA,36,17/11/2019,5,10249,JESUS MARIA
245362,BLG01,GRANOLA,1,17/11/2019,6,10223,LA MOLINA
245363,BLSI1,SACHA INCHI,1,17/11/2019,10,10087,SAN BORJA
245364,BLSV1,SNEAKER VEGANO,1,17/11/2019,4,10198,CERCADO
245365,BLC01,QUINUA,1,18/11/2019,6,10249,JESUS MARIA
245366,BLS01,SABILA,1,18/11/2019,5,10111,JESUS MARIA
245367,BLKG1,KEKE GUINDON,1,18/11/2019,5,10084,SAN BORJA
245368,BLAI1,ARROZ INTEGRAL,12,18/11/2019,6,10068,BARRANCO
245369,BLMF1,MIX FRUTOS,2,18/11/2019,3,10141,JESUS MARIA
245370,BLC01,QUINUA,1,18/11/2019,6,10126,JESUS MARIA
245371,BLA01,ALGARROBINA,1,18/11/2019,8,10168,JESUS MARIA
245372,BLMC1,MATE DE COCA,2,18/11/2019,5,10061,MIRAFLORES
245373,BLSV1,SNEAKER VEGANO,1,18/11/2019,4,10013,SAN BORJA
245374,BLSI1,SACHA INCHI,1,18/11/2019,10,10030,LA MOLINA
245375,BLP01,PROPOLEO,12,19/11/2019,6,10039,CERCADO
245376,BLAM1,ALFAJOR MATCHCA,2,19/11/2019,5,10161,CERCADO
245377,BLMC1,MATE DE COCA,1,19/11/2019,5,10071,MIRAFLORES
245378,BLSI1,SACHA INCHI,4,19/11/2019,10,10093,SAN BORJA
245379,BLG01,GRANOLA,1,19/11/2019,6,10071,SAN BORJA
245380,BLG01,GRANOLA,12,19/11/2019,6,10033,JESUS MARIA
245381,BLC01,QUINUA,24,19/11/2019,6,10074,MAGDALENA
245382,BLMA1,MIEL DE AVEJA,1,19/11/2019,8,10225,JESUS MARIA
245383,BLOJ1,OJUELAS,2,19/11/2019,3,10114,LA MOLINA
245384,BLP01,PROPOLEO,1,19/11/2019,6,10066,SAN BORJA
245385,BLMC1,MATE DE COCA,1,19/11/2019,5,10145,SAN MARTIN
245386,BLMC1,MATE DE COCA,6,19/11/2019,5,10079,MIRAFLORES
245387,BLMF1,MIX FRUTOS,192,20/11/2019,3,10161,SURQUILLO
245388,BLMC1,MATE DE COCA,1,20/11/2019,5,10193,SAN BORJA
245389,BLCC1,CAMU CAMU,1,20/11/2019,10,10190,JESUS MARIA
245390,BLA01,ALGARROBINA,3,20/11/2019,8,10238,LA MOLINA
245391,BLBE1,BARRA ENERGETICA,12,20/11/2019,2,10073,JESUS MARIA
245392,BLG01,GRANOLA,3,20/11/2019,6,10119,LA VICTORIA
245393,BLSV1,SNEAKER VEGANO,12,20/11/2019,4,10155,SAN BORJA
245394,BLCC1,CAMU CAMU,1,20/11/2019,10,10079,PUEBLO LIBRE
245395,BLA01,ALGARROBINA,1,20/11/2019,8,10151,JESUS MARIA
245396,BLKZ1,KEKE ZANAHORIA,12,20/11/2019,5,10058,JESUS MARIA
245397,BLMA1,MIEL DE AVEJA,1,20/11/2019,8,10009,SAN ISIDRO
245398,BLAL1,ACEITE LINAZA,3,20/11/2019,9,10168,SAN BORJA
245399,BLP01,PROPOLEO,2,20/11/2019,6,10232,JESUS MARIA
245400,BLKG1,KEKE GUINDON,12,21/11/2019,5,10065,LA MOLINA
245401,BLG01,GRANOLA,6,21/11/2019,6,10200,JESUS MARIA
245402,BLP01,PROPOLEO,16,21/11/2019,6,10178,CERCADO
245403,BLP01,PROPOLEO,16,21/11/2019,6,10004,CERCADO
245404,BLAI1,ARROZ INTEGRAL,6,21/11/2019,6,10138,BARRANCO
245405,BLG01,GRANOLA,12,21/11/2019,6,10182,LA MOLINA
245406,BLSI1,SACHA INCHI,12,21/11/2019,10,10207,PUEBLO LIBRE
245407,BLKG1,KEKE GUINDON,24,21/11/2019,5,10192,JESUS MARIA
245408,BLG01,GRANOLA,12,21/11/2019,6,10222,LA MOLINA
245409,BLMF1,MIX FRUTOS,1,21/11/2019,3,10250,BARRANCO
245410,BLMC1,MATE DE COCA,12,21/11/2019,5,10181,SAN BORJA
245411,BLSI1,SACHA INCHI,1,21/11/2019,10,10128,JESUS MARIA
245412,BLSI1,SACHA INCHI,1,21/11/2019,10,10002,PUEBLO LIBRE
245413,BLAI1,ARROZ INTEGRAL,96,22/11/2019,6,10170,LA MOLINA
245414,BLC01,QUINUA,2,22/11/2019,6,10008,OTROS
245415,BLMF1,MIX FRUTOS,1,22/11/2019,3,10043,JESUS MARIA
245416,BLSI1,SACHA INCHI,1,22/11/2019,10,10047,PUEBLO LIBRE
245417,BLMC1,MATE DE COCA,1,22/11/2019,5,10098,JESUS MARIA
245418,BLP01,PROPOLEO,12,22/11/2019,6,10134,JESUS MARIA
245419,BLG01,GRANOLA,3,22/11/2019,6,10020,LA MOLINA
245420,BLP01,PROPOLEO,4,22/11/2019,6,10236,SAN BORJA
245421,BLMC1,MATE DE COCA,4,22/11/2019,5,10045,SAN JUAN DE MIRAFLORES
245422,BLSI1,SACHA INCHI,8,22/11/2019,10,10228,LA MOLINA
245423,BLMF1,MIX FRUTOS,8,22/11/2019,3,10056,SAN ISIDRO
245424,BLCC1,CAMU CAMU,12,22/11/2019,10,10218,LA MOLINA
245425,BLSI1,SACHA INCHI,5,22/11/2019,10,10052,JESUS MARIA
245426,BLAI1,ARROZ INTEGRAL,1,22/11/2019,6,10222,BARRANCO
245427,BLMA1,MIEL DE AVEJA,24,22/11/2019,8,10053,SURQUILLO
245428,BLG01,GRANOLA,1,22/11/2019,6,10220,JESUS MARIA
245429,BLG01,GRANOLA,10,23/11/2019,6,10146,LA MOLINA
245430,BLG01,GRANOLA,1,23/11/2019,6,10073,LA MOLINA
245431,BLAI1,ARROZ INTEGRAL,2,23/11/2019,6,10037,MIRAFLORES
245432,BLP01,PROPOLEO,2,23/11/2019,6,10098,JESUS MARIA
245433,BLP01,PROPOLEO,4,23/11/2019,6,10222,SAN BORJA
245434,BLSV1,SNEAKER VEGANO,1,23/11/2019,4,10157,LOS OLIVOS
245435,BLKZ2,KEKE ZANAHORIA,36,23/11/2019,5,10187,JESUS MARIA
245436,BLBE1,BARRA ENERGETICA,1,23/11/2019,2,10213,JESUS MARIA
245437,BLKG1,KEKE GUINDON,2,23/11/2019,5,10238,SAN BORJA
245438,BLSI1,SACHA INCHI,1,23/11/2019,10,10247,BREÑA
245439,BLSI1,SACHA INCHI,4,24/11/2019,10,10021,JESUS MARIA
245440,BLSI1,SACHA INCHI,2,24/11/2019,10,10246,JESUS MARIA
245441,BLSV1,SNEAKER VEGANO,3,24/11/2019,4,10107,LA MOLINA
245442,BLS01,SABILA,12,24/11/2019,5,10127,JESUS MARIA
245443,BLSI1,SACHA INCHI,1,24/11/2019,10,10105,JESUS MARIA
245444,BLGA1,GALLETA AVENA,1,24/11/2019,2,10125,MIRAFLORES
245445,BLG01,GRANOLA,4,24/11/2019,6,10036,JESUS MARIA
245446,BLMA1,MIEL DE AVEJA,8,24/11/2019,8,10034,JESUS MARIA
245447,BLSI1,SACHA INCHI,4,24/11/2019,10,10145,JESUS MARIA
245448,BLG01,GRANOLA,6,24/11/2019,6,10216,LA MOLINA
245449,BLSV1,SNEAKER VEGANO,1,24/11/2019,4,10201,JESUS MARIA
245450,BLSV1,SNEAKER VEGANO,1,24/11/2019,4,10230,JESUS MARIA
245451,BLP01,PROPOLEO,1,24/11/2019,6,10179,LA MOLINA
245452,BLG01,GRANOLA,1,24/11/2019,6,10191,CERCADO
245453,BLP01,PROPOLEO,1,24/11/2019,6,10001,CERCADO
245454,BLAI1,ARROZ INTEGRAL,12,24/11/2019,6,10097,SAN JUAN DE MIRAFLORES
245455,BLP01,PROPOLEO,1,25/11/2019,6,10148,BREÑA
245456,BLAI1,ARROZ INTEGRAL,72,25/11/2019,6,10106,SAN MARTIN
245457,BLMA1,MIEL DE AVEJA,1,25/11/2019,8,10239,SAN BORJA
245458,BLP01,PROPOLEO,1,25/11/2019,6,10221,JESUS MARIA
245459,BLCC1,CAMU CAMU,6,25/11/2019,10,10010,SAN BORJA
245460,BLKG1,KEKE GUINDON,3,25/11/2019,5,10240,BREÑA
245461,BLSV1,SNEAKER VEGANO,1,25/11/2019,4,10021,JESUS MARIA
245462,BLMA1,MIEL DE AVEJA,24,25/11/2019,8,10208,SURQUILLO
245463,BLSV1,SNEAKER VEGANO,3,25/11/2019,4,10109,PUEBLO LIBRE
245464,BLSV1,SNEAKER VEGANO,6,25/11/2019,4,10207,LA MOLINA
245465,BLAL1,ACEITE LINAZA,1,25/11/2019,9,10070,JESUS MARIA
245466,BLP01,PROPOLEO,10,25/11/2019,6,10178,JESUS MARIA
245467,BLMC1,MATE DE COCA,12,25/11/2019,5,10016,JESUS MARIA
245468,BLSI1,SACHA INCHI,2,25/11/2019,10,10049,JESUS MARIA
245469,BLMA1,MIEL DE AVEJA,3,26/11/2019,8,10162,SAN BORJA
245470,BLMC1,MATE DE COCA,2,26/11/2019,5,10146,JESUS MARIA
245471,BLMA1,MIEL DE AVEJA,4,26/11/2019,8,10208,JESUS MARIA
245472,BLP01,PROPOLEO,3,26/11/2019,6,10221,LA MOLINA
245473,BLCC1,CAMU CAMU,24,26/11/2019,10,10128,PUEBLO LIBRE
245474,BLCC1,CAMU CAMU,1,26/11/2019,10,10204,SAN BORJA
245475,BLSI1,SACHA INCHI,1,26/11/2019,10,10186,SAN BORJA
245476,BLSV1,SNEAKER VEGANO,16,26/11/2019,4,10232,LOS OLIVOS
245477,BLBE1,BARRA ENERGETICA,1,26/11/2019,2,10123,JESUS MARIA
245478,BLSI1,SACHA INCHI,1,26/11/2019,10,10010,PUEBLO LIBRE
245479,BLG01,GRANOLA,6,26/11/2019,6,10155,JESUS MARIA
245480,BLSI1,SACHA INCHI,6,26/11/2019,10,10217,JESUS MARIA
245481,BLG01,GRANOLA,6,27/11/2019,6,10174,LA MOLINA
245482,BLMF1,MIX FRUTOS,2,27/11/2019,3,10104,JESUS MARIA
245483,BLP01,PROPOLEO,2,27/11/2019,6,10249,JESUS MARIA
245484,BLP01,PROPOLEO,1,27/11/2019,6,10180,LA MOLINA
245485,BLSI1,SACHA INCHI,21,27/11/2019,10,10225,JESUS MARIA
245486,BLOJ1,OJUELAS,1,27/11/2019,3,10203,SAN BORJA
245487,BLG01,GRANOLA,2,27/11/2019,6,10052,SAN BORJA
245488,BLAI1,ARROZ INTEGRAL,1,27/11/2019,6,10165,JESUS MARIA
245489,BLMA1,MIEL DE AVEJA,24,27/11/2019,8,10175,JESUS MARIA
